,show_number,air_date,round,category_title,value,data_q,data_a,classes,combined,filtered_sentence
366,2825,12/6/1996,Jeopardy!,MYTHOLOGY,$200 ,Cadmus planted these parts of a dragon to raise some troops,teeth,science,MYTHOLOGY Cadmus planted these parts of a dragon to raise some troops teeth,mythology cadmus planted parts dragon raise troops teeth
367,2825,12/6/1996,Jeopardy!,TELEVISION,$200 ,"""""""Freddy's Nightmares""""", a horror anthology that debuted in 1988," was based on this movie series""",Nightmare on Elm Street,nightmare elm street
368,2825,12/6/1996,Jeopardy!,ANNUAL EVENTS,$200 ,"Monroe, near Snohomish in this state, is the site of the annual Evergreen State Fair",Washington,geography,"ANNUAL EVENTS Monroe, near Snohomish in this state, is the site of the annual Evergreen State Fair Washington","annual events monroe, near snohomish state, site annual evergreen state fair washington"
369,2825,12/6/1996,Jeopardy!,HOMOPHONIC PAIRS,$200 ,"In a restaurant, it's a quartet's table request",for four,math,"HOMOPHONIC PAIRS In a restaurant, it's a quartet's table request for four","homophonic pairs restaurant, quartet's table request four"
370,2825,12/6/1996,Jeopardy!,AMERICAN EXPLORERS,$300 ,Co-commanders of the 1st U.S. expedition to explore from Mississippi to the west coast,Lewis & Clark,people,AMERICAN EXPLORERS Co-commanders of the 1st U.S. expedition to explore from Mississippi to the west coast Lewis & Clark,american explorers co-commanders 1st u.s. expedition explore mississippi west coast lewis & clark
371,2825,12/6/1996,Jeopardy!,MEASURING DEVICES,$300 ,An odometer measures the distance covered by a vehicle & this device measures how far you've walked,a pedometer,,MEASURING DEVICES An odometer measures the distance covered by a vehicle & this device measures how far you've walked a pedometer,measuring devices odometer measures distance covered vehicle & device measures far walked pedometer
372,2825,12/6/1996,Jeopardy!,MYTHOLOGY,$300 ,"The sister of Orestes, mourning became her",Electra,people,"MYTHOLOGY The sister of Orestes, mourning became her Electra","mythology sister orestes, mourning became electra"
373,2825,12/6/1996,Jeopardy!,TELEVISION,$300 ,This crime drama with Robert Wagner & Stefanie Powers was created by Sidney Sheldon,Hart to Hart,entertainment,TELEVISION This crime drama with Robert Wagner & Stefanie Powers was created by Sidney Sheldon Hart to Hart,television crime drama robert wagner & stefanie powers created sidney sheldon hart hart
374,2825,12/6/1996,Jeopardy!,ANNUAL EVENTS,$300 ,"Dog lovers look forward to the Westminster Kennel Club dog show, held each February in this city",New York City,geography,"ANNUAL EVENTS Dog lovers look forward to the Westminster Kennel Club dog show, held each February in this city New York City","annual events dog lovers look forward westminster kennel club dog show, held february city new york city"
375,2825,12/6/1996,Jeopardy!,HOMOPHONIC PAIRS,$300 ,Contented performing kittens might be paid this way,per purr,language,HOMOPHONIC PAIRS Contented performing kittens might be paid this way per purr,homophonic pairs contented performing kittens might paid way per purr
376,2825,12/6/1996,Jeopardy!,AMERICAN EXPLORERS,$400 ,Jedediah Smith was a mountain man & explorer employed in this industry,fur trading,history,AMERICAN EXPLORERS Jedediah Smith was a mountain man & explorer employed in this industry fur trading,american explorers jedediah smith mountain man & explorer employed industry fur trading
377,2825,12/6/1996,Jeopardy!,MEASURING DEVICES,$400 ,A spirometer measures the capacity of these organs,the lungs,science,MEASURING DEVICES A spirometer measures the capacity of these organs the lungs,measuring devices spirometer measures capacity organs lungs
378,2825,12/6/1996,Jeopardy!,MYTHOLOGY,$400 ,"Zeus' father, Cronus, was one of this group of 12",Titans,literature,"MYTHOLOGY Zeus' father, Cronus, was one of this group of 12 Titans","mythology zeus' father, cronus, one group 12 titans"
379,2825,12/6/1996,Jeopardy!,TELEVISION,$600 ,"""Character seen <a href=""""http://www.j-archive.com/media/1996-12-06_J_04.wmv"""">here</a>"," his action-packed journeys are legendary:""",Hercules (Kevin Sorbo),people,people
380,2825,12/6/1996,Jeopardy!,ANNUAL EVENTS,$400 ,"The Pendleton Roundup, an annual rodeo, takes place in Pendleton in this northwestern state",Oregon,geography,"ANNUAL EVENTS The Pendleton Roundup, an annual rodeo, takes place in Pendleton in this northwestern state Oregon","annual events pendleton roundup, annual rodeo, takes place pendleton northwestern state oregon"
381,2825,12/6/1996,Jeopardy!,HOMOPHONIC PAIRS,$400 ,A squash that's been pierced by a bull's horn,gored gourd,consumables,HOMOPHONIC PAIRS A squash that's been pierced by a bull's horn gored gourd,homophonic pairs squash pierced bull's horn gored gourd
382,2825,12/6/1996,Jeopardy!,AMERICAN EXPLORERS,$500 ,"""Senator Thomas Hart Benton's son-in-law was this """"Pathfinder""""""",John C. Fr?????mont,people,"""AMERICAN EXPLORERS Senator Thomas Hart Benton's son-in-law was this """"Pathfinder"""" John C. Fr?????mont""","""american explorers senator thomas hart benton's son-in-law """"pathfinder"""" john c. fr?????mont"""
383,2825,12/6/1996,Jeopardy!,MEASURING DEVICES,$500 ,A nilometer measures the height of the water in this,the Nile River,geography,MEASURING DEVICES A nilometer measures the height of the water in this the Nile River,measuring devices nilometer measures height water nile river
384,2825,12/6/1996,Jeopardy!,MYTHOLOGY,$500 ,"Leda laid 2 eggs: one with Helen & Pollux in it, the other containing Clytemnestra & him",Castor,people,"MYTHOLOGY Leda laid 2 eggs: one with Helen & Pollux in it, the other containing Clytemnestra & him Castor","mythology leda laid 2 eggs: one helen & pollux it, containing clytemnestra & castor"
385,2825,12/6/1996,Jeopardy!,TELEVISION,$500 ,"""Jack Wagner, formerly of """"General Hospital"""""," now plays Dr. Peter Burns on this Fox drama""",Melrose Place,entertainment,entertainment
386,2825,12/6/1996,Jeopardy!,ANNUAL EVENTS,$500 ,The Tanglewood Music Festival is a summer highlight in Lenox in this New England state,Massachusetts,geography,ANNUAL EVENTS The Tanglewood Music Festival is a summer highlight in Lenox in this New England state Massachusetts,annual events tanglewood music festival summer highlight lenox new england state massachusetts
387,2825,12/6/1996,Jeopardy!,HOMOPHONIC PAIRS,$500 ,Remained sedate,stayed staid,language,HOMOPHONIC PAIRS Remained sedate stayed staid,homophonic pairs remained sedate stayed staid
388,2825,12/6/1996,Double Jeopardy!,NOTABLE NONHUMANS,$200 ,"This Nazi dictator sometimes dined alone with Blondi, his Alsatian",Adolf Hitler,people,"NOTABLE NONHUMANS This Nazi dictator sometimes dined alone with Blondi, his Alsatian Adolf Hitler","notable nonhumans nazi dictator sometimes dined alone blondi, alsatian adolf hitler"
389,2825,12/6/1996,Double Jeopardy!,WORLD FACTS,$200 ,This isthmus connects North & South America,Isthmus of Panama,geography,WORLD FACTS This isthmus connects North & South America Isthmus of Panama,world facts isthmus connects north & south america isthmus panama
390,2825,12/6/1996,Double Jeopardy!,ART & ARTISTS,$200 ,"""He painted """"Irises"""" & """"Pink Roses"""" as well as """"Sunflowers""""""",Vincent Van Gogh,people,"""ART & ARTISTS He painted """"Irises"""" & """"Pink Roses"""" as well as """"Sunflowers"""" Vincent Van Gogh""","""art & artists painted """"irises"""" & """"pink roses"""" well """"sunflowers"""" vincent van gogh"""
391,2825,12/6/1996,Double Jeopardy!,BUSINESS & INDUSTRY,$200 ,"It has over 9,700 tax preparation offices worldwide",H&R Block,organizations,"BUSINESS & INDUSTRY It has over 9,700 tax preparation offices worldwide H&R Block","business & industry 9,700 tax preparation offices worldwide h&r block"
392,2825,12/6/1996,Double Jeopardy!,HISTORY,$200 ,Historians refer to the Golden Age as the time during which Pericles ruled this city,Athens,geography,HISTORY Historians refer to the Golden Age as the time during which Pericles ruled this city Athens,history historians refer golden age time pericles ruled city athens
393,2825,12/6/1996,Double Jeopardy!,POETS,$200 ,"On Feb. 12, 1959, the 150th anniversary of Lincoln's birth, he addressed a joint session of Congress",Carl Sandburg,people,"POETS On Feb. 12, 1959, the 150th anniversary of Lincoln's birth, he addressed a joint session of Congress Carl Sandburg","poets feb. 12, 1959, 150th anniversary lincoln's birth, addressed joint session congress carl sandburg"
394,2825,12/6/1996,Double Jeopardy!,NOTABLE NONHUMANS,$400 ,"In 1964 he lifted his beagles Him & Her by the ears on the White House lawn, provoking protest",Lyndon Johnson,people,"NOTABLE NONHUMANS In 1964 he lifted his beagles Him & Her by the ears on the White House lawn, provoking protest Lyndon Johnson","notable nonhumans 1964 lifted beagles & ears white house lawn, provoking protest lyndon johnson"
395,2825,12/6/1996,Double Jeopardy!,WORLD FACTS,$400 ,"A humid city, Rio de Janeiro lies just north of this tropic line",the Tropic of Capricorn,geography,"WORLD FACTS A humid city, Rio de Janeiro lies just north of this tropic line the Tropic of Capricorn","world facts humid city, rio de janeiro lies north tropic line tropic capricorn"
396,2825,12/6/1996,Double Jeopardy!,ART & ARTISTS,$400 ,"This drip artist was born in Cody, Wyoming in 1912",Jackson Pollock,people,"ART & ARTISTS This drip artist was born in Cody, Wyoming in 1912 Jackson Pollock","art & artists drip artist born cody, wyoming 1912 jackson pollock"
397,2825,12/6/1996,Double Jeopardy!,BUSINESS & INDUSTRY,$400 ,"In 1961 this firm introduced its Selectric typewriter, which used a spherical typing element",IBM,organizations,"BUSINESS & INDUSTRY In 1961 this firm introduced its Selectric typewriter, which used a spherical typing element IBM","business & industry 1961 firm introduced selectric typewriter, used spherical typing element ibm"
398,2825,12/6/1996,Double Jeopardy!,HISTORY,$400 ,"Under the 1814 Treaty of Kiel, this country gave Norway to Sweden but kept Greenland & other islands",Denmark,geography,"HISTORY Under the 1814 Treaty of Kiel, this country gave Norway to Sweden but kept Greenland & other islands Denmark","history 1814 treaty kiel, country gave norway sweden kept greenland & islands denmark"
399,2825,12/6/1996,Double Jeopardy!,POETS,$400 ,"""Between 1842 & 1885, he repeatedly revised his """"Idylls of the King""""""",Alfred Lord Tennyson,people,"""POETS Between 1842 & 1885, he repeatedly revised his """"Idylls of the King"""" Alfred Lord Tennyson""","""poets 1842 & 1885, repeatedly revised """"idylls king"""" alfred lord tennyson"""
400,2825,12/6/1996,Double Jeopardy!,NOTABLE NONHUMANS,$600 ,"Colo was the first of these great apes born in captivity, in 1956 at the Columbus Zoo",Gorilla,history,"NOTABLE NONHUMANS Colo was the first of these great apes born in captivity, in 1956 at the Columbus Zoo Gorilla","notable nonhumans colo first great apes born captivity, 1956 columbus zoo gorilla"
401,2825,12/6/1996,Double Jeopardy!,WORLD FACTS,$600 ,"The lowest river in the world, it's revered by Jews, Christians & Muslims alike",The River Jordan,geography,"WORLD FACTS The lowest river in the world, it's revered by Jews, Christians & Muslims alike The River Jordan","world facts lowest river world, revered jews, christians & muslims alike river jordan"
402,2825,12/6/1996,Double Jeopardy!,ART & ARTISTS,$600 ,"""He spent several summers painting pointillist seascapes including """"Le Bec Du Hoc"," Grandcamp""""""",Georges Seurat,people,people
403,2825,12/6/1996,Double Jeopardy!,BUSINESS & INDUSTRY,$600 ,"""In 1934 he plugged Bulova """"Lone Eagle"""" watches""",Charles Lindbergh,people,"""BUSINESS & INDUSTRY In 1934 he plugged Bulova """"Lone Eagle"""" watches Charles Lindbergh""","""business & industry 1934 plugged bulova """"lone eagle"""" watches charles lindbergh"""
404,2825,12/6/1996,Double Jeopardy!,HISTORY,$600 ,In February 1904 this country attacked the Russian fleet at Port Arthur,Japan,geography,HISTORY In February 1904 this country attacked the Russian fleet at Port Arthur Japan,history february 1904 country attacked russian fleet port arthur japan
405,2825,12/6/1996,Double Jeopardy!,POETS,$600 ,"For much of the winter of 1794-95, he served as acting supervisor for Dumfries, Scotland",Robert Burns,people,"POETS For much of the winter of 1794-95, he served as acting supervisor for Dumfries, Scotland Robert Burns","poets much winter 1794-95, served acting supervisor dumfries, scotland robert burns"
406,2825,12/6/1996,Double Jeopardy!,NOTABLE NONHUMANS,$800 ,"In 1945 this famous scottie was injured in a fight with Blaze, Elliott Roosevelt's mastiff",Fala,people,"NOTABLE NONHUMANS In 1945 this famous scottie was injured in a fight with Blaze, Elliott Roosevelt's mastiff Fala","notable nonhumans 1945 famous scottie injured fight blaze, elliott roosevelt's mastiff fala"
407,2825,12/6/1996,Double Jeopardy!,WORLD FACTS,"$1,100 ","Discovered by David Livingstone, Botswana's Lake Ngami lies in the northern part of this desert",Kalahari Desert,geography,"WORLD FACTS Discovered by David Livingstone, Botswana's Lake Ngami lies in the northern part of this desert Kalahari Desert","world facts discovered david livingstone, botswana's lake ngami lies northern part desert kalahari desert"
408,2825,12/6/1996,Double Jeopardy!,ART & ARTISTS,$800 ,"""His sculpture, """"The Age of Bronze""""", exhibited in 1877," was inspired by Michelangelo""",Auguste Rodin,auguste rodin
409,2825,12/6/1996,Double Jeopardy!,BUSINESS & INDUSTRY,$800 ,Only Philip Morris & this Cincinnati-based firm have yearly ad expenditures exceeding $2 billion,Procter & Gamble,organizations,BUSINESS & INDUSTRY Only Philip Morris & this Cincinnati-based firm have yearly ad expenditures exceeding $2 billion Procter & Gamble,business & industry philip morris & cincinnati-based firm yearly ad expenditures exceeding $2 billion procter & gamble
410,2825,12/6/1996,Double Jeopardy!,HISTORY,$800 ,"On May 30, 1967 Colonel Ojukwu declared Biafra's independence from this country, starting a civil war",Nigeria,geography,"HISTORY On May 30, 1967 Colonel Ojukwu declared Biafra's independence from this country, starting a civil war Nigeria","history may 30, 1967 colonel ojukwu declared biafra's independence country, starting civil war nigeria"
411,2825,12/6/1996,Double Jeopardy!,POETS,$800 ,"""Her """"I Heard a Fly Buzz"""" may have been based on a chapter in """"The House of the Seven Gables""""""",Emily Dickinson,people,"""POETS Her """"I Heard a Fly Buzz"""" may have been based on a chapter in """"The House of the Seven Gables"""" Emily Dickinson""","""poets """"i heard fly buzz"""" may based chapter """"the house seven gables"""" emily dickinson"""
